online_comment_id,class_id,user_id,online_comment_content
617,83,1170,2인분이몇키로인가요? 그리고 기본소스2개빼고 3개를 다 생강으로받을수있나요?
618,83,1171,수령일 지정 가능할까요?
619,84,1172,작가님 지인중 봄동 좋아하시는분께 선물로 드리려고 하는데 신선한 제품으로 받아볼수 있을까요?
620,84,1173,택배사요?
621,84,1174,시어머니집으로 주문 했는데 좋은걸로 잘 부탁드려요!
622,86,1175,주소를 바꾸지 않았어요 ㅠ 메세지 확인 부탁합니다
623,86,1176,"이모한테 드릴선물인데 ㅠ 
잘좀 부탁 드립니다 메세지에 주소와전화번호 남겼습니다"
624,86,1177,제주도 배송 안될까요?? ㅜㅜ
625,86,1178,오늘 선물로 주문 했는데 언제 도착 할까요?
626,86,1179,"어른 2 11살 아이 셋이 먹을건데요
1kg 으로 괜찮을까요?"
627,86,1180,9일 이나 10일 배송받고싶다고 주문서 작성했는데 어떻게 되나요 ?
628,86,1181,"방금 주문했는데 명절전에 가나요ㅜㅜ
메세지에 못적었어요ㅠ"
629,86,1182,쿠팡에서는 똑같은 제품 배송 9일 배송 예정이던데 다른덴가요ㅠㅠ?
630,86,1183,안녕하세요~ 2월 4일 주문드렸는데 연휴 전 수령이 가능할까요? 많이 바쁘실거 알지만 문의에 답변이 없으시고 발송처리도 너무 늦어져 걱정이 되어 문의드립니다. 부모님 선물용이라 꼭 명절전에 보내드리고 싶어요.
631,86,1184,"2월5일주문드렸는데 아직발송 안된건가요???
명절전선물로 보낸건데 발송처리도안되있어서요"
632,87,1185,대추토마토 언제 구매가능한가요ㅜㅜ
633,87,1186,드디어 방울토마토 나왔군요~
634,87,1187,"싱싱하기는 한데 새콤하기만하고 달콤한 맛은 하나도 느껴지질 않는데 며칠 숙성시킴 달콤해질까요?
이거 너무신데요ㅜㅜ"
635,87,1188,"꼭지가 없어면 신선도를 알수가없음
선별기 돌리도 꼭지가 안떨어지는 품종이
선별기 돌려도 꼭지가 안떨어 지고 미세한 상처도 안생기는 품종이 있습니다
꼭지가 없어면 유통기한과 신선도를 확인할수없음"
636,87,1189,"스테비아 토마토는 원래의 토마토가 아닌
"
637,87,1190,"스테비아 토마토는 원래의 토마토가 아닙니다
토마토 설탕같은 스테비아를 기계에 압축가공제품입니다
토마토원래특유의맛이없고 단맛만내는 가공토마토입니다
몸에좋을까요ㆍ나쁘까요"
638,87,1191,"정읍에 사는데 반갑네요 
직접사러가도되나요 
위치가 어디신가요"
639,87,1192,"가격이 15,900이라 들어왔는데 페이지넘어가면 계속 20,900이라고 떠요"
640,87,1193,"가공이라면 무조건 나쁜줄 아는 분이 계시네.. 그럼 설탕도 가공해서 만든거 말고 사탕수수에서 직접 만들어 드셔야 할텐데.. 그럼 정수기물, 생수, 수돗물 전부 가공을 거친 물이니 피하셔야 할 듯. 그러고나서 남는건 대장균 많아 위험한 개울물이 남겠네요. 원래의 토마토? 그런게 어딨습니까? 우리가 먹는 쌀조차 수차례 교잡을 거쳐 강제로 만들어낸 자연에서는 스스로 자생할 수 없는 인공물입니다."
641,87,1194,판매자님. 배송늦다고 문자만 보내시고 연락을 안받으시네요. 배송늦으면 주소 바꿔야해서 전화 문자 메시지 다 남겼는데 피드백이 없으시면 취소하라는건지 주소변경이 가능한건지 좀 알려주세요.
642,88,1195,닭갈비만은 소스가 없나요?
643,88,1196,닭갈비 고기덩어리사이즈알고싶어요 사진처럼통인건가요 숯에구워먹으려고하거든요
644,88,1197,닭갈비만은 소스가 안들어있나요? 아님 그냥 고기자체에 소스가 묻어있나요?
645,88,1198,혹시 지연배송으로 해주실 수 있을까요? 내일부터 일요일까지 집에 없을 것 같아서요 ㅠㅠ
646,88,1199,ㅋㅋ얘ㅑㅑ
647,88,1200,메시지 봐주세여
648,88,1201,메시지 봐주세요 배송관련 문의 드렸습니다 
649,88,1202,닭갈비만 주문해서 그냥 단독으로 구워먹어도 되나요? 맛있나요?
650,88,1203,"오늘12일저녁 주문했는데 16일 오전까지 못받을꺼면 주문취소하려구요.
답주세요.어머님생신입니다."
651,88,1204,주문 확인 부탁드립니다. 주문과 다르게 배송되었습니다 
652,89,1205,안녕하세요~1월 16일 토요일 저녁에 먹으려합니다 안전하게 몇일날 몇시까지 주문하면될까요? 혹시 16일 토요일도 우체국택배로받을수 있나요?
653,89,1206,혹시 유통기한이 어떻게 되나요?
654,89,1207,토요일배송받고싶은데 어떻게하나요
655,89,1208,수요일에 주문했는데 오늘 발송되나요?
656,89,1209,금요일 11시에 주문하면 주말에 받을수 있을까요?
657,89,1210,제주도배송가능한가요
658,89,1211,제주배송원해요
659,89,1212,2월8일날 주문했는데 언제쯤 발송될까요?
660,89,1213,배송날짜 지정되나용?
661,89,1214,언제배송되나요?
662,90,1215,"안녕하세요~?
자주 선물정육점을 이용합니다
10일 새벽1시에 주문 했습니다
14일까지 받을 수 있는지 답변 부탁합니다~^^"
663,90,1216,혹시 발송된거 지연배송으로 돌릴 수 있을까요? 내일부터 일요일까지 집에 없을 것 같아서요 ㅠㅠ
664,90,1217,12월30일주문했는데 왜안오죠?!
665,90,1218,소금간 되어 있나요? 안 되어 있는 걸 찾고 있어서요
666,90,1219,사태수육 유통기한좀요
667,90,1220,고기추가했는데 고기가 안왔고 2개시켰는데 파 양념통도 1개에요 메시지보내도 읽으시질않으니 어디로 연락해야하나요?
668,90,1221,"허걱..
설에 떡국 끓여먹으려 했는데 15일 이후에나 가능하네요ㅠㅠ"
669,90,1222,2병 설전발송안되나요?
670,90,1223,"살전에 못받네요 ㅜㅜ 되게괜찮은것같은데
이건 1병에  뮬에희석해서 먹는재품인가요???
추석앤 미리미리 준비해서 선물해야겠어요ㅜㅜ"
671,90,1224,사태수육은 어떻게 조리해먹으면되나요~?
672,91,1225,1000미리 2개 주문 했는데 1개랑 100미리 3개 배송됐네요~  확인 부탁드릴게요
673,91,1226,"안동에 천사가 사시나봐요♡♡♡ 배송에 잠시 문제가 있었다고 댓글달았었는데 메세지로 대화후 다시보내주시고 거기다가 서비스까지팍팍   
잘먹을게요판매자님♡♡  감사해요"
674,91,1227,대체 언제 보내주시는 건가요? 원래 17일 목요일에 발송해주시는건데 주문착오로 다음날인 18일이나 월요일인 21일에 보내주신다하여 주말에 집을 비울것같아 월요일에 보내달라했더니 월요일에 깜깜무소식 결국 먼저 연락드렸더니 내일 배송해드릴게요 하더니 화요일 오늘도 깜깜무소식이네요 이번주 내로 받을 수 있긴한가요? 무슨 문제가 있으면 미리 연락주셔야 하는거 아닌가요
675,91,1228,"작가님,참..이곳은 참는자에게 복이오는게 아니라    바보취급 손해와 속상함만 차오르는곳이네요.  블프때구매.배송연락문제..참았어요. 재주문시 백미리 3병 서비스라고 현혹 메세지 날려서 재구매.써비스 있긴 개뿔요. 배송송장입력 안되서     개고생 끝에 찾고.그다음 한참을 메세지에는 묵묵무답이더니..한참지나 요번주에 빠진것 백미리 3병 보낸다더니..깜깜 무소식이네요.  참,신뢰!신용이 중요한데.. 쌓는건 쉽고,무너지는건 한순간인대요. 이곳 밀크푸드연구센터는 신뢰를 무너뜨리는 대처없는  일처리네요.사적이 아닌,,소비자,판매자로 공적입니다.스토리에는 초심..서툼 운운하시던데,그건 둘째로 제쳐놓고라도,그냥 원칙의 기본을 지켜주세요.그 기본 약속을요
저,백미리 3병 안 받고 그냥 기분좀 상하고 욕 한번 속으로 하고 끝낼게요.근데 그렇게 공지한것,소비자에게 약속한건 앞으로 지키고 이곳에서 판매하시라구요."
676,91,1229,위에 글 쓰고 화요일도 안보내시고 취소하실줄 알았다라는 이상한 변명 대시고 목요일에 보내주신다 하더니 뜬금없이 수요일에 물건도착 게다가 내가 시킨수량과 다름 여쭤보니 어제는 검색했을때 안나와서 안보낸줄 알았다 그럼 월요일에 다시 보내주겠다ㅋㅋㅋ뭐죠 목요일에 보내준다는건 어디가고 갑자기 월요일? 근데 참았습니다 일단 일부는 왔고 먹으며 기다리면 되니까 근데 월요일도 깜깜무소식 결국 화요일인 오늘 또 연락드리니 지금 포장하고 있습니다?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ몇번이고 월요일에 보내고 연락달라 꼭 잊지말아달라 부탁드렸는데 또 죄송이고 뭐고 그냥 변명이시네요 결국 취소요청드렸고 취소는 아주 빠르게 해주시고 감사합니다! 가 끝이시네요 전 이거 때문에 거의 2주넘게 신경 썼는데 ㅋㅋㅋㅋ사장님 이럴거면 최소한 수량만 받고 동네 장사하세요 이런걸로 웬만해서 화 안나는데 너무 대응도 서비스도 최악이네요 다신 살 일 없을겁니다
677,91,1230,저...택배번호 조회했는데 제가 아니라 다른 사람한테 배송 완료가 되었네요...확인부탁드립니다
678,91,1231,아이가 먹어도 될까요? 5세아이에요
679,91,1232,1000미리 두개 주문했는데 오백미리 2개 왓어요 어디에 문의해야하나요
680,91,1233,하루에 얼만큼 먹어야되나요?
681,91,1234,왜 송장입력 안 해 주시나요?? 설 전에 도착한다고 말만하고 송장입력도 안 되면 제가 조마조마하며 기다리고 있어야 하는건가요??
682,92,1235,너무 맛있어요 다들 꼭 사먹으세요 만약 내가 파스타집 차린다면 이 가게꺼 쓰고싶을 정도 ! !
683,92,1236,오늘 주문 했는데 24일날 받을 수 있나요?
684,92,1237,혹시 맵진 않나요?? 22개월 아기가 크림파스타를 좋아해서 같이 먹을 수 있는건가 궁금해요~~
685,93,1238,작가님 번창하세요
686,93,1239,오전 9시 30분경 주문했는데 오늘 발송인건가요?
687,93,1240,제주배송되나요??
688,93,1241,제주에서 배송시키면 어느 정도 걸리나요?
689,93,1242,제주배송어렵습니다ㅠㅠ죄송합니다
690,94,1243,"24일 주문했는데 먹고싶어 죽겠어요
내일은 먹을 수 있겠죠? 맛집이라 오래걸린다고 믿고있어요
내일도 못먹으면 눈물날것같아요😢
아직 안보냈으먼 와사비 조금 더 넣어주세여😊😊"
691,94,1244,취소승인좀해주세여!!!
692,94,1245,어제 주문했는데 언제배송되나요?
693,94,1246,저번주 금요일에 주문했는데 언제쯤 배송되나요!!?
694,94,1247,생일이 어쩌다 한번씩 설연휴랑 겹치는데 셀프 선물로 구매했는데...설연휴 배송 마감을 확인 못하고 주문해버렸네요 ㅠㅠ...주문 취소 승인부탁드립니다!
695,94,1248,다시주문해요 앞전주문건 취소해주세요
696,94,1249,작가님 2월8일 주문인데 아직도 못받았어요 저는 언제받을수있나요??
697,94,1250,순차적 발송이라는건 알겠는데 대략이라도 언제쯤 발송되는지는 모르나요? 이번주 내 배송 안되면 취소하려고요
698,94,1251,14일 주문건인데 언제 발송될 예정인가요?
699,94,1252,제주도도 배송가능한가요???ㅠㅜ
700,95,1253,"안녕하세요?
32000원 입니다.
어디에 40000원이 넘나요?"
701,95,1254,재구매합니다~~~  온가족이 잘 먹고 있습니나
702,95,1255,믿고 구매해 주셔서 감사합니다 .
703,95,1256,고기는 연하고 맛은 괸찮아요ㆍ2인분양은  식당에서 포장해주는 1인분양이랑 비슷해요ㆍ 
704,95,1257,곰탕이랑 국물이 따로 판매되는데... 곰탕은 국물 아닌가요? 차이가 뭔지 궁금해요~~
705,95,1258,원래 2인분에 11.000원 아니였나요..예전에는 700그람에 11.000원이였는데 지금은 730그람에 11.000원인데 이게 블랙프라이데이 세일 맞는지..잘못표기된건지 여쭤봅니다
706,95,1259,고기안들어간 국물만은 따로 구매안되는건가요~?
707,95,1260,지금  주문하면 담주 월욜 배송인가요?
708,95,1261,돌아기도 먹을수있나요?
709,95,1262,어제 아침에 주문했는데 언제쯤 받을 수 있을까요?
710,96,1263,생소세지랑 매콤 소세지 같이 주문하려고하는데 어떻게 주문해야ㅘ나요
711,96,1264,장바구니에 담아  주문하심 됩니다^^
712,96,1265,선물하려하는데 혹시 택배에 보관방법 조리방법 적힌 종이같은게 같이 배송되나요???
713,96,1266,선물로 여러개주문하려는데 전화문의는 안되나요~~
714,96,1267,해동상태에서는 유통기한이 어느정도될가요?
715,96,1268,어디 택배로 보내시나요?
716,96,1269,방금택배받았는데 소세지는안오고 스테이크만왔는데 배송이따로오나요?
717,96,1270,23일주문했는데 28일오늘까지 배송하지도않고...
718,96,1271,지금 주문하면 언제쯤 받을수있을까요?지금 주문하려는데  배송이 얼마나 걸리는지 알아야 주문을 할수 있을것 같아서요 빠른 답변 부탁드려요
719,96,1272,한팩에 몇개 들어있나요??
720,97,1273,너무 간편하고 맛있게 먹었습니다~ 완제품 국을 이렇게 간편하게 먹을수있다니 좋아요 입점기념할인까지~ㅎ 1인가구는 2번이상 먹을 양이라서 넉넉하니 좋아요 ㅎ
721,97,1274,국밥을 좋아해서 ~ 지금까지 가장 정성과 맛이 담긴 이조곰탕만 먹었는데 가격은 3배정도 맛에 걸 맞게 비쌉니다. 이 번에  한우 우거지국밥을 우연히 구매 맛을 보고 깜짝 놀랐읍니다.  이 정도  맛과 정성이 느껴지고  가격까지 낮다니 깜짝 놀랐읍니다. 저는 부산에서 사업하는 사람이라  아침을 꼭 먹는 관계로  주위 분들께 강추할 생각입니다.  좋은 음식 맛있게 먹었읍니다.. 계속 품질을 유지해 주세요~~^
722,97,1275,ㅎㅎ 지금 두 지인들 한테 다섯팩씩 권유한다고 주문했읍니댜
723,97,1276,한팩에 양이 어느정도 될까요?
724,97,1277,15일에주문했는데 언제쯤 배송 될까요~?
725,97,1278,연이님 댓글을 이제야 확인했네요. 받으셨지요? 연휴동안 주문이 몰려서 수제이다보니 생산양이 한계가 있어서 배송이 좀 늦었어요^^~ 맛있게 드셨으면 좋겠습니다^^
726,98,1279,"작가님
오늘 주문하면(9월17일 목요일) 언제 받을 수 있을까요?
추석 이전에 받아서 추석에 먹을 수 있을까요?"
727,98,1280,안녕하세요?^^ 15일주문했는데요~이번주안에 오나요?^^;
728,98,1281,감사합니다^^ 빨리.맛보고 싶어서 ㅋㅋ다 맛나보여서 이것저것 구매했거든요^^ 
729,98,1282,  한춘화.코다리2개로 입금했습니다. 확인바라고요. 언제쯤 도착할까요?
730,98,1283,안녕하세요 혹시 어느정도 달콤하나요?
731,98,1284,받으면 냉장상태라 차가운데 어뜨케 먹어야 되는지 나와있지 않은데 어떻게 먹나요?
732,98,1285,아이고 후라이팬에 빠짝했더니 그다지 맛은없네요 남은 조금은 내일렌지로 해봐야겠어요
733,98,1286,"1.11일 주문했는데..배송전이라...
언제 배송될까요?"
734,98,1287,15일주문했는데 안오네요
735,98,1288,설 이후에 코다리강정 재판매안하시나요?
736,99,1289,주소지 변경 메세지 드렸어요~ 확인부탁드려요
737,99,1290,메세지 드렸는데 확인 부탁드립니다 :)
738,99,1291,혹시 4~5명이서 먹을거면 2개 주문하는게 맞을까요 ??
739,99,1292,냉동보관 가능한가요?
740,99,1293,얼큰탕은 매운가요? 라면으로 치면 어느장도인가요?/ 혹시 얼큰탕 시켜서 매운맛 안매운맛 두버젼으로 먹을수 있나요?
741,99,1294,아버지가 위가안좋으셔서 약간이라도 매운건 못드시는데 혹시 맑은탕은 매울까요?
742,99,1295,"30일 저녁 8시쯤 주문했거든요
내일 출발이면 1월1일은 배송이 안되고 토요일에 받을 것 같은데(잘못하면 토욜에도 못받을 수 있을 듯)
몇일동안 택배사에 있어도 되나요?
차라리 월요일에 배송해주시는 게 나을 것 같은데 어떻게 해야 할까요?
"
743,99,1296,이거 혹시 물 붓고 렌지에 돌려도 되나요?? 도시락 으로 먹으려고하는데
744,99,1297,"오늘 식구들끼리 모여앉아 정말 맛나게 잘 먹었네요~
감칠맛에 국물이 너무 좋았어요~~
재구매 할듯요^^"
745,100,1298,낼 받을수있는건가요? 감사합니다^^ 기대되는데~잘먹겠습니다^^
746,100,1299,1월 22일날 배송을 받고싶은데 주문은 하루전날에 하면될까요??
747,100,1300,지금주문하면 내일받을수 있을까요?
748,100,1301,명절에  가장 가까운날에 받아보려면  몇일날 주문하면 될까요~??
749,100,1302,잘 알겠습니다^^   우선 모듬전하고 새우전 주문해서 먹어보고 담주 바로 다시 주문하겠습니다~~
750,100,1303,작가님 안녕하세요 토요일날 받고싶은데 오늘 주문하면 받을수있을까요?
751,100,1304,2/5 일 주문해도 2/9 일 받을수 있나요~??
752,100,1305,네~   그럼 동그랑땡은 몇구램 얼마인가요~?
753,100,1306,동그랑땡 2월 7일에 주문했으나 당일 배송에대한 추가 배송비안내가 되어있지않았음. 그냥 물건값에 택배비를 더해서 팔았으면 설명절 연휴전날에 물건못받고 주문취소하고 소비자는 소비자대로 다시 장을 보는 불편함은 없었을것임.
754,100,1307,제가 원치않았던 것이아니라 저에게 용산역에 나와달라고하셨고 전문배달업체가 아니라 아버지를 보내신다고하셔서 그럼 제가 그 상황에서 저희집문앞까지 와야한다고 해약했어요? 원하지않았다는 표현은 삼가주세요
755,101,1308,맛있지만 위가 아파서 맵지 않게 담가 보내주세요.
756,101,1309,안녕하세요 제주도 배송 되나요?
757,101,1310,"저희딸이넘맛있데
다른김치도사야겠어요"
758,101,1311,"너무 맛있었어요
김치국물에 국수 말아 주니 우리딸도 너무
맛있다 하네요"
759,101,1312,29일 진미채랑 같이 주문했는데 언제 받을수 있나요?
760,101,1313,물김치가먹고싶어구매했는데언제오나싶었는데오늘점심먹을때와서개봉후먹어보니..예전에엄마가해준그물김치맛!!칼칼하고션하고(아이스팩덕에개봉하자마자션하게먹었어요^^)~~이젠연세많으신엄마에게김치담아달라하지말고여기서파는김치를보내드려야겠어요^^
761,101,1314,안녕하세요! 혹시 3일전에 시켰는데 언제 발송 시작될까요..?
762,101,1315,작가님~   지금 주문하면 언제쯤 발송 될까요~??
763,101,1316,모든재료 국산인가요
764,101,1317,수령지 배송 확인 이라는게 무슨 소리인가요?^^;;
765,102,1318,오늘 아침에 주문했는데 25일전까지 받을 수 있을까요?
766,102,1319,오늘 간장이랑 양념 같이 주문했는데 언제쯤배송될까요? 간장에는 23일오전주문건까지 23일에 배송된다고 적혀있던데ㅠㅠ
767,102,1320,"어제 주문했는데 주소를 잘못 입력해서요
취소후 재결제 하려고 했는데 취소가 안되더라구요
메시지 남겼으니 그냥 주소만 변경해서 보내주시면 돼요"
768,102,1321,언제 배송 해주시나요?ㅜㅜ
769,102,1322,해동 후 다 못 먹은 게장 재냉동 가능 할까요?? 다 못먹고 냉장으로 냅뒀다가 상할꺼봐요 ㅠ
770,102,1323,메세지 확인좀해주세요
771,102,1324,안녕하세용 방금 간장이랑 양념 250 주문햇는데 토요일 전에 받을수 있을까요?? 집에 늦게 들어와서 그러는데 냉동 포장 빵빵하게 해주세요ㅠㅠㅠㅠㅠ부탁드려영 ㅜㅠ
772,102,1325,오늘 주문하면 언제받을수잇을까요?
773,102,1326,"방금 양념게장, 매운양념게장 시켰어요! 어머니께서 드시고싶어 하신거라 ^^ 잘 확인해서 보내주세요 ! 감사합니다🙌"
774,102,1327,15일 주뮨햇는데 언제받아볼수잇나요?!?!
775,103,1328,300g과같이장바구니담아놓으니 주문안됨떠서요..300g지우니되네요^^
776,103,1329,1번 와!! 최우수상 정말 축하드려요! 집콕 삼시세끼에 지대한 도움주셔서 감사합니다!!
777,103,1330,구매취소하고싶어요~
778,103,1331,배송비때문에 문의드립니다.연락부탁합니다.
779,103,1332,배송이 길어져 주문 취소했어요 확인부탁드려요
780,103,1333,혹시 젓갈이 들어갔나요
781,103,1334,"맛난 고추짱아치로 안전하게 보내주세요~
빠른 배송부탁드립니다~~"
782,103,1335,1월 22일에 주문했는데.. 월요일에는 발송가능한건가요?
783,103,1336,"무농약은 아닌가요? 아니라면 농약 잘 세척한건가요? 늘 시켜먹는데 알러지비염때문에 조심해여되거든요..
ㅡ"
784,103,1337,안녕하세요! 고추지 대용량 1kg 주문하려고 하는데 대용량이면 어느정도 약이 되나요?작으면 두개 시킬려고요~^
785,105,1338,안녕하세요 날씨가 더워서 택배 시키면 상할거같은데..주문해도  괜찮을까요?
786,105,1339,어제 2개랑 여러개 구매했는데 오늘 천원씩 할인하네요ㅜㅜ 취소하고 다시구매안되나요? 1나 더추가해서 3개로요??
787,106,1340,후기는 있는데 항상 구매가 안되네요 대체 뭐에요
788,106,1341,주문했는데 깜박하고 요청사항에 기재를 못했습니다.. 메세지로 문의 넣었는데 확인 부탁드려요...!!
789,106,1342,냉장보관시 유통기한이 어떻게 되나용?
790,106,1343,저도 윗님처럼 냉장보관시 유통기한이 궁금합니다!!
791,106,1344,3가지만도 팔았으면좋겠어요ㅜ
792,106,1345,냉장보관시 유통기한 알려주세용
793,106,1346,"1,4,6,7,13 으로 주문할께요"
794,106,1347,제주도 배송가능한강요??
795,106,1348,1탄2탄 섞어서 주문가능한가요??
796,106,1349,작가님 메세지확인부탁드려요
797,107,1350,"아침부터 딸이랑 먹었는데 너무 맛있다고 주체를 못하고 먹네요 ㅋㅋㅋ
어묵도 맛나고 떡도 쫄깃하고 더욱더 번창하시길 바래요 앞으로 자주 시켜먹어야겠어요 큰딸은 나간다면서 포크를 못놓네요 ㅎㅎㅎ"
798,107,1351,"주문한 제품에 대해 통화를 바랍니다 
떡볶기 시키면 소스는 따로 사는 건가요?"
799,107,1352,"밀떡인가요, 쌀떡인가요...? "
800,107,1353,방금 주문했는데 12/31일까지 받아볼 수 있게끔 배송 부탁드립니다!
801,107,1354,떡추가~   요런것도  있음  좋겠어요~^^
802,107,1355,고춧가루가 국산이였으면 참좋겠네요
803,107,1356,메시지 답변 부탁드립니다!!
804,107,1357,금요일에 받고 싶으면 언제 시키면 될까요? 지역은 서울입니다!!
805,107,1358,주문하고 바로 메세지로 배송지변경요청했는데 답변없이 벌써 배송시작문자가왔는데 변경이된건가요 안된건가요
806,107,1359,설에 가족들이랑 먹게 주문하고싶은데.. 혹시 며칠전에 주문해야 설전날 받을수있을가요?? 너무 애매할가요...?
807,108,1360,배송이 늦어지면 미리 안내 해주셔야 하는거 아닌가요? 댓글보니 저보다 일찍 시킨분도 못받으셨네요...
808,108,1361,언제배송인지말이없으니답답
809,108,1362,오늘주문하면 언제받을수있나요?
810,108,1363,1월31일 주문한건은 혹시 언제쯤 받아볼수있을까요? 배송이늦어지는건 알고주문했는데 넘넘 먹구싶어서 자꾸 발송확인하게되네요 ㅎㅎㅎ 몇주차에 발송되는지라도 알고싶어요~~
811,108,1364,2/2에 주문했는데 언제 배송해요?
812,108,1365,받은 이후 유통기한이 궁금해요
813,108,1366,양념장과 무는 냉동해도되나요? 냉장보관 괜찮을지요?
814,108,1367,2/14 주문건은 언제 발송되나요?
815,108,1368,면도 냉동보관하면 되나요? 냉동보관햇다가 삶을때 해동후 삶아야겟죠?
816,108,1369,상품 누락으로 메세지로 문의남겼습니다.
817,109,1370,010 6437 6392 연락주세요 7일에 발송했는데 오늘도안왔는데 택배사 돌던 4일지난걸 어떻게먹으란거죠?
818,109,1371,들깨가 들어가 있나요? 들깨 알러지가 있어서 음식에 들어가 있는지 알고 싶어요
819,109,1372,고추가루원산지 알수있을까요
820,109,1373,맛있게 잘 먹었습니다 ^^
821,109,1374,혹시 발송된거 지연배송으로 돌릴 수 있을까요? 내일부터 일요일까지 집에 없을 것 같아서요 ㅠㅠ
822,109,1375,주문하면 펜션으로 바로 받을껀데 화요일에 받을 수 있을까요?
823,109,1376,할인 행사가 언제까지일까요?
824,109,1377,푹이면 몇분익혀야할까요?이게 좀 익은상태로 오나요 그냥 오나요?
825,109,1378,2인이 먹기엔 뼈가 부족해요ㅠ.ㅠ 뼈추가나 우거지 추가를 따로 만들어주심 좋을꺼 같아요~ 아님 1인분짜리가 있으면 2~3인용 1개+1인용 1개 시키면 2명이서 배부르게 먹을 수 있을꺼 같은데.. 2번 시켜먹었는데 항상 조금씩 부족해요ㅠ.ㅠ
826,109,1379,받자마자 냉동실 넣어놨는데 언제까지 냉장보관 가능할까요? 일주일정도 냉동보관하면  맛이 더  없어지나요?
827,110,1380, 그릭요거트는 냉동보관하시면 기존의 식감이 무너지고 신맛도 더 나기때문에 냉동보관은 권해드리지않아요. 
828,110,1381,안녕하세요! 상품설명에 댕댕이가 보여서요! 강아지도 먹을 수 있는건가용?-?
829,110,1382,언제배송되나요??
830,110,1383,매장으로 가면 혹시 살수있나요?
831,110,1384,패밀리사이즈2개주문했는데 1개만 배송왔어요.
832,110,1385,언제배송되나용
833,110,1386,사장님 양산인데요 매장이 어딘가요?
834,110,1387,환불요청 했는데 택배수거 하러 오시나요?
835,110,1388,배송이 너무 늦어져서 여행 출발 후에 택배도착문자받았어요. 3일간 문앞에 있어야하는데 상해서 다버려야될지 걱정이네요.처음주문한건데..속상해요.어떻게해야되나요
836,110,1389,그릭요거트 상품옵션에 그래놀라를 추가하면 오히려 가격이 떨어지는데 맞는건가요?  
837,111,1390,메세지 확인 부탁드려요ㅎㅎ
838,111,1391,2월8일 받고 싶은데요 예약주문가능한지 택배사 어디인지 궁금합니다
839,111,1392,오늘 저녁에 주문하면 언제쯤 받을 수 있을까요~?ㅜㅜ
840,111,1393,메세지 확인 부탁드려요!
841,111,1394,으악 몇분차로 12시넘어서..설연휴전에 받기 어렵겠져...?
842,111,1395,오늘 주문하면 언제쯤 받을 수 있을까요?
843,111,1396,혹시 오늘 주문하고 배송비고란에 20일에 발송해달라고 적어도 가능한가요?
844,111,1397,메세지 확인 부탁드려요!!
845,111,1398,홍정애로 50개 주문했습니다❤️퇴사선물로 돌릴거라 잘부탁드려요 작가님. 22일발송 부탁드립니다^^
846,111,1399,"안녕하세요, 방금 주문했습니다! 언제쯤 받을 수 있을까요? "
847,112,1400,유통기한이 냉동보관 1개월이라고 적혀있는데 냉동보관하면 얼지않나요? 어떻게 소분해서 먹나요??ㅠㅠ 냉장보관하면 며칠 가나요?
848,112,1401,"소스는 냉장보관으로 유통기한까지 인데요 떡이 냉동보관으로 1개월이라 떡 /냉동 , 소스 /냉장  하면 유통기한이 한달정도 되는 제품입니다. 150g소스는 냉동보관해도 되구요 흐르는 물에 살짝만 담가놓으셔도 쉽게 녹으실거예요 꽁꽁 얼지 않고 젤리처럼 꾸덕해지는 정도예요"
849,112,1402,밀가루나 글루텐이 들어있나요?
850,112,1403,"79소스는 떡볶이에 들어있는 소스하고 같은건가요?
그맛이 안나서요....."
851,112,1404,배송된 제품관련 문의로 통화하고 싶은데 어떻데 해야하나요?
852,112,1405,구매했는데 어떻게 만들어먹는지몰라서 계속 냉장고 계시네요ㅠ 그냥 떡이랑 물끓여서 이거 부으면 끝일까요ㅜ 제발알려주세요ㅜㅜ
853,112,1406,용기가 플라스틱인가요?
854,113,1407,안에 고기 들어가나요? 고기를 못 먹어서요
855,113,1408,답변 감사합니다!
856,113,1409,작가님 부추만두는 어떻게 조리해서 먹어야 더 맛있을까요?ㅎㅎ
857,113,1410,어르신들 선물 드리고 싶은데 부추만두 말고 추천해주실 수 있나요?
858,114,1411,칼로리는 어떻게 되나요?
859,114,1412,"꼬숩네 바른연근칩 최고👍👍👍
맛있어요^^ "
860,114,1413,네. 칼로리 궁금해요
861,114,1414,"작가님! 상품 설명에 오븐에 구운 듯 살짝 튀겼다고 나와 있는데, 튀긴 제품이라는 건가요~?"
862,114,1415,칼로리 알수 있을까요?
863,114,1416,주문하고 배송은 얼마나 걸릴까요? 선물 드릴꺼라서 궁금합니다
864,114,1417,구매하기에 한팩이라고 되어있는데 선물용으로 할려면 네팩을 구매해야 되는건지요?
865,115,1418,배송 언제돼요 이번엔 왜이렇게 늦죠 늦으면 늦는이유를 알려줘야하는거 아닌가요?
866,115,1419,아직 유통기한은 남았는데 살짝 꼬릿한치즈 냄새?가 나더라구요ㅠ 먹어도 괜찮겠죠 ? 맛은 여전히 있더라구요 ㅎㅎ
867,115,1420,유통기한이 몇일정도되나요
868,115,1421,메세지 남겼는데 답이 없네요...연락처도 없고 어디로 연락해야 되나요?
869,115,1422,요거트가 다른 곳으로 배송괴
870,115,1423,배송해주세용 ㅠ
